"","Q1.2","NIMBY","Progress","UserLanguage","participantId","Duration (in seconds)","StartDate","EndDate","Q14.11_1","Q14.11_2","Q14.11_3","Q14.11_4","Q14.11_5","Q14.11_6","Q136_1","Q136_2","Q136_3","Q136_4","Q136_5","Q136_6","Q136_7","Q136_8","Q136_9","Q136_10","age","gender","Q2.3","Q2.4","Q20.1","Q19.2_1","Q19.2_2","Q19.2_3","Q7.10","Q8.2","Q12.2_1","Q12.2_2","Q12.2_3","Q12.4","Q12.5","Q14.6","Q14.7_1","Q14.7_2","Q14.7_3","Q14.12","Q14.9_1","left_right","pol_party_support","education","circle1","circle2","circle3","QID1214859317_cjp1","QID1214859317_cjp2","QID246_cjp1","QID246_cjp2","QID251_cjp1","QID251_cjp2","QID255_cjp1","QID255_cjp2","Q15.8","Q15.9_1","Q15.9_2","Q15.14","Q15.15_1","Q15.15_2","Q15.20","Q15.21_1","Q15.21_2","Q15.26","Q15.27_1","Q15.27_2","municipalityId","type","municipality_type","urban_rural","circle_match"
"231",1,1,85,"FR",13335,1010,"2024-05-31 17:40:07","2024-05-31 17:56:57",4,4,4,4,4,4,4,3,4,6,3,3,4,6,6,1,48,2,1,1,2,6,1,6,2,4,1,1,1,4,4,4,4,4,4,4,4,NA,NA,NA,0,0,0,"Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à un terrain de football (env. 1ha),1500-4500 mètres,Fournisseur régional d'énergie,Réduction de 11-20% du rendement de la récolte,Augmentation de 6-10% de la production propre,Augmentation de 41-80% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à 10 terrains de football (env. 10ha),1500-4500 mètres,Fournisseur régional d'énergie,Réduction de 6-10% du rendement de la récolte,Augmentation de 41-80% de la production propre,Augmentation de 11-20% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 5 terrains de football (env. 5ha),0-500 mètres,Propriétaire du terrain,Réduction de 0-5% du rendement de la récolte,Augmentation de 0-5% de la production propre,Augmentation de 41-80% du revenu des agriculteurs","Surfaces libres verticales pour installations agri-PV sur des pâturages ou des terres cultivées ,Jusqu'à 5 terrains de football (env. 5ha),500-1500 mètres,Coopérative énergétique (par ex. citoyens locaux),Réduction de 0-5% du rendement de la récolte,Augmentation de 41-80% de la production propre,Augmentation de 0-5% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à 10 terrains de football (env. 10ha),500-1500 mètres,Paysans et paysannes,Réduction de 11-20% du rendement de la récolte,Augmentation de 21-40% de la production propre,Augmentation de 6-10% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 10 terrains de football (env. 10ha),500-1500 mètres,Fournisseur régional d'énergie,Réduction de 11-20% du rendement de la récolte,Augmentation de 21-40% de la production propre,Augmentation de 41-80% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 5 terrains de football (env. 5ha),500-1500 mètres,Fournisseur régional d'énergie,Réduction de 11-20% du rendement de la récolte,Augmentation de 21-40% de la production propre,Augmentation de 21-40% du revenu des agriculteurs","Surfaces libres verticales pour installations agri-PV sur des pâturages ou des terres cultivées ,Jusqu'à 10 terrains de football (env. 10ha),1500-4500 mètres,Fournisseur régional d'énergie,Réduction de 0-5% du rendement de la récolte,Augmentation de 21-40% de la production propre,Augmentation de 11-20% du revenu des agriculteurs",2,4,4,1,4,4,2,4,4,NA,NA,NA,6640,11,1,1,1
"232",NA,0,0,"DE",5891,NA,"2024-05-31 17:42:56","2024-05-31 17:42:56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4260,13,3,1,1
"233",NA,0,0,"DE",8570,NA,"2024-05-31 17:45:49","2024-05-31 17:45:50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2527,22,5,2,1
"234",1,0,82,"DE",7723,726,"2024-05-31 17:53:50","2024-05-31 18:05:56",5,7,5,7,7,6,7,1,1,7,5,5,6,6,1,3,55,1,1,1,3,7,1,6,5,7,1,1,1,6,6,6,7,7,7,6,6,NA,NA,NA,0,0,0,"Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Bäuerinnen und Bauern,41-80% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,0-5% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),21-40% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Regionaler Energieversorger,21-40% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu einem Fussballfeld (ca. 1ha),0-500 Meter,Bäuerinnen und Bauern,0-5% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","","","","",1,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2701,11,1,1,1
"235",1,1,43,"DE",12052,1913,"2024-05-31 18:09:27","2024-05-31 18:41:21",NA,NA,NA,NA,NA,NA,6,6,5,6,5,5,3,5,4,3,44,1,1,1,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1372,13,3,1,1
"236",1,1,7,"FR",5430,1116,"2024-05-31 18:31:06","2024-05-31 18:49:43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6778,33,9,3,1
"237",1,0,88,"DE",14097,1991,"2024-05-31 18:35:45","2024-05-31 19:08:57",4,4,4,4,4,4,6,6,5,6,6,5,2,2,4,2,33,2,1,2,2,7,5,5,5,5,1,1,1,5,5,5,4,3,4,3,5,NA,NA,NA,1,1,1,"Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),500-1500 Meter,Externe (nicht lokale) Investoren,41-80% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,11-20% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Grundstückseigentümer,6-10% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu einem Fussballfeld (ca. 1ha),500-1500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),11-20% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Bäuerinnen und Bauern,41-80% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Grundstückseigentümer,21-40% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),500-1500 Meter,Externe (nicht lokale) Investoren,11-20% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu einem Fussballfeld (ca. 1ha),500-1500 Meter,Regionaler Energieversorger,41-80% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Grundstückseigentümer,6-10% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,11-20% höheres Einkommen",2,4,4,2,4,4,2,4,4,2,4,4,4240,22,5,2,1
"238",1,0,80,"FR",15792,6638,"2024-05-31 18:39:39","2024-05-31 20:30:17",4,4,2,3,5,5,5,4,4,4,2,NA,NA,NA,NA,NA,33,1,1,1,1,4,5,5,3,4,3,3,3,4,3,4,4,4,4,6,6,NA,NA,NA,0,0,0,"Surfaces libres verticales pour installations agri-PV sur des pâturages ou des terres cultivées ,Jusqu'à un terrain de football (env. 1ha),1500-4500 mètres,Fournisseur régional d'énergie,Réduction de 0-5% du rendement de la récolte,Augmentation de 6-10% de la production propre,Augmentation de 21-40% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à 10 terrains de football (env. 10ha),0-500 mètres,Fournisseur régional d'énergie,Réduction de 21-40% du rendement de la récolte,Augmentation de 41-80% de la production propre,Augmentation de 0-5% du revenu des agriculteurs","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6621,11,1,1,1
"239",1,1,70,"DE",2158,1455,"2024-05-31 18:41:21","2024-05-31 19:05:36",NA,NA,NA,NA,NA,NA,1,5,1,5,2,1,1,5,2,2,62,1,1,1,4,4,5,3,1,4,1,1,1,4,6,4,4,4,4,4,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3237,12,2,1,1
"240",NA,1,0,"EN",156,22,"2024-05-31 19:08:38","2024-05-31 19:09:01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4082,13,3,1,1
"241",1,0,82,"DE",12040,988,"2024-05-31 19:08:58","2024-05-31 19:25:26",4,4,4,4,4,4,5,5,3,5,4,4,5,4,3,5,19,1,1,1,4,3,4,5,1,6,1,1,1,5,5,5,5,4,4,4,4,NA,NA,NA,0,1,1,"Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Grundstückseigentümer,41-80% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Regionaler Energieversorger,41-80% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,21-40% höheres Einkommen","","","","","","",1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2275,13,3,1,1
"242",1,1,25,"FR",3020,3094,"2024-05-31 19:10:58","2024-05-31 20:02:32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,2,1,1,5,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6643,11,1,1,1
"243",NA,1,0,"DE",5245,NA,"2024-05-31 19:22:58","2024-05-31 19:22:58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4283,21,4,2,1
"244",1,1,57,"DE",15077,2585,"2024-05-31 19:28:43","2024-05-31 20:11:49",NA,NA,NA,NA,NA,NA,7,3,7,7,7,4,7,1,4,1,53,1,1,1,2,7,4,5,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1059,12,2,1,1
"245",1,1,14,"DE",8132,154,"2024-05-31 19:49:40","2024-05-31 19:52:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,1,1,1,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,855,22,5,2,1
"246",1,0,74,"FR",5483,3824,"2024-05-31 20:19:36","2024-05-31 21:23:20",NA,NA,NA,NA,NA,NA,7,7,6,6,6,6,2,2,NA,NA,33,2,1,2,4,7,1,1,7,7,1,1,1,5,1,5,5,5,5,3,1,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6621,11,1,1,1
"247",NA,1,0,"EN",7172,NA,"2024-05-31 20:29:39","2024-05-31 20:29:40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,11,1,1,1
"248",1,0,80,"DE",551,525404,"2024-05-31 20:29:48","2024-06-06 22:26:33",1,2,2,2,2,2,5,3,6,5,2,3,2,5,5,3,42,1,1,1,2,6,6,4,4,2,1,1,3,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,"Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Bäuerinnen und Bauern,11-20% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Externe (nicht lokale) Investoren,0-5% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,11,1,1,1
"249",1,1,89,"DE",13446,143254,"2024-05-31 20:37:01","2024-06-02 12:24:36",3,4,4,4,4,4,6,5,4,7,3,2,7,7,4,2,17,2,1,1,5,7,3,6,1,4,1,3,3,4,5,4,3,3,2,4,4,NA,NA,NA,1,1,0,"Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Grundstückseigentümer,0-5% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),500-1500 Meter,Externe (nicht lokale) Investoren,21-40% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,21-40% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),0-500 Meter,Gemeinde,6-10% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,6-10% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),41-80% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),0-500 Meter,Gemeinde,21-40% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),500-1500 Meter,Bäuerinnen und Bauern,11-20% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Externe (nicht lokale) Investoren,0-5% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),0-5% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,0-5% höheres Einkommen",1,4,5,2,3,4,1,4,5,1,4,4,4401,12,2,1,1
"250",1,1,7,"FR",16326,443,"2024-05-31 20:48:36","2024-05-31 20:55:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2772,11,1,1,1
"251",1,0,63,"DE",14577,1268,"2024-05-31 20:52:40","2024-05-31 21:13:48",NA,NA,NA,NA,NA,NA,5,2,2,6,6,5,5,4,4,2,38,2,1,1,4,5,6,3,3,5,1,3,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,12,2,1,1
"252",1,1,88,"DE",8472,1055,"2024-05-31 21:08:38","2024-05-31 21:26:14",5,4,3,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,1,2,1,3,4,3,5,5,3,1,1,4,4,5,5,5,5,2,5,NA,NA,NA,0,0,0,"Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu einem Fussballfeld (ca. 1ha),0-500 Meter,Bäuerinnen und Bauern,11-20% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Bäuerinnen und Bauern,6-10% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,6-10% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),0-500 Meter,Gemeinde,0-5% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),0-500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),0-5% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,0-5% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 10 Fussballfelder (ca. 10ha),500-1500 Meter,Externe (nicht lokale) Investoren,11-20% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),500-1500 Meter,Bäuerinnen und Bauern,21-40% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Regionaler Energieversorger,11-20% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Regionaler Energieversorger,0-5% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,21-40% höheres Einkommen",1,4,5,2,4,3,2,3,3,2,1,4,3340,13,3,1,1
"253",1,1,40,"DE",5670,60356,"2024-05-31 21:08:41","2024-06-01 13:54:38",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,99,1,1,1,6,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2771,11,1,1,1
"254",1,0,38,"DE",429,680,"2024-05-31 22:04:58","2024-05-31 22:16:18",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,1,2,5,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4045,12,2,1,1
"255",1,0,7,"FR",13986,391979,"2024-05-31 22:32:08","2024-06-05 11:25:07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6621,11,1,1,1
"256",1,1,14,"DE",1916,247,"2024-06-01 07:26:08","2024-06-01 07:30:16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1,1,2,2,6,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2196,12,2,1,1
"257",1,1,43,"DE",10565,944,"2024-06-01 08:10:42","2024-06-01 08:26:27",NA,NA,NA,NA,NA,NA,7,1,5,7,7,7,6,7,5,2,36,2,1,1,3,7,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,11,1,1,1
"258",1,1,85,"FR",5075,2029,"2024-06-01 09:07:54","2024-06-01 09:41:44",3,4,5,5,6,4,3,1,3,7,5,5,7,6,6,1,62,2,1,1,2,7,1,6,3,5,1,1,1,6,6,6,5,3,2,4,5,NA,NA,NA,0,0,0,"Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 5 terrains de football (env. 5ha),1500-4500 mètres,Commune,Réduction de 21-40% du rendement de la récolte,Augmentation de 21-40% de la production propre,Augmentation de 6-10% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à un terrain de football (env. 1ha),0-500 mètres,Coopérative énergétique (par ex. citoyens locaux),Réduction de 0-5% du rendement de la récolte,Augmentation de 0-5% de la production propre,Augmentation de 0-5% du revenu des agriculteurs","Surfaces libres verticales pour installations agri-PV sur des pâturages ou des terres cultivées ,Jusqu'à un terrain de football (env. 1ha),0-500 mètres,Coopérative énergétique (par ex. citoyens locaux),Réduction de 41-80% du rendement de la récolte,Augmentation de 6-10% de la production propre,Augmentation de 11-20% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 5 terrains de football (env. 5ha),500-1500 mètres,Propriétaire du terrain,Réduction de 21-40% du rendement de la récolte,Augmentation de 11-20% de la production propre,Augmentation de 11-20% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à un terrain de football (env. 1ha),500-1500 mètres,Propriétaire du terrain,Réduction de 6-10% du rendement de la récolte,Augmentation de 11-20% de la production propre,Augmentation de 21-40% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à 5 terrains de football (env. 5ha),500-1500 mètres,Investisseurs externes (non locaux),Réduction de 11-20% du rendement de la récolte,Augmentation de 21-40% de la production propre,Augmentation de 11-20% du revenu des agriculteurs","Installations agri-PV sur des serres et remplacement de tunnels en plastique,Jusqu'à 10 terrains de football (env. 10ha),500-1500 mètres,Fournisseur régional d'énergie,Réduction de 0-5% du rendement de la récolte,Augmentation de 21-40% de la production propre,Augmentation de 21-40% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à un terrain de football (env. 1ha),0-500 mètres,Investisseurs externes (non locaux),Réduction de 21-40% du rendement de la récolte,Augmentation de 11-20% de la production propre,Augmentation de 21-40% du revenu des agriculteurs",1,5,5,2,3,5,2,3,5,NA,NA,NA,6754,31,7,3,1
"259",NA,1,0,"DE",8582,NA,"2024-06-01 10:01:05","2024-06-01 10:01:05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4003,12,2,1,1
"260",1,1,69,"FR",12157,388489,"2024-06-01 10:30:43","2024-06-05 22:25:33",NA,NA,NA,NA,NA,NA,5,4,5,6,5,4,7,6,4,3,34,1,1,2,3,5,4,4,1,4,1,3,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124,22,5,2,1
"261",1,1,43,"DE",7048,756,"2024-06-01 10:36:43","2024-06-01 10:49:20",NA,NA,NA,NA,NA,NA,7,4,5,7,7,4,5,4,2,4,39,1,1,1,2,6,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4083,11,1,1,1
"262",1,0,7,"FR",9799,498,"2024-06-01 10:48:43","2024-06-01 10:57:02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6643,11,1,1,1
